code_national_tri,libelle_tri,libelle_bassin_risques,date_arrete_pcb,date_arrete_carte,date_arrete_pcb_local,date_arrete_prefet_parties_prenantes,date_arrete_approbation,date_arrete_national,code_insee,libelle_commune,num_risque,libelle_risque_long
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49194,MAZE-MILON,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49194,MAZE-MILON,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49201,LA MENITRE,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49219,MONTSOREAU,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49223,MURS-ERIGNE,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49224,NEUILLE,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49235,PARNAY,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49246,LES PONTS-DE-CE,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49261,GENNES-VAL-DE-LOIRE,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49261,GENNES-VAL-DE-LOIRE,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49272,SAINT-CLEMENT-DES-LEVEES,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49278,SAINTE-GEMMES-SUR-LOIRE,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49288,SAINT-JEAN-DE-LA-CROIX,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49307,LOIRE-AUTHION,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49307,LOIRE-AUTHION,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49311,SAINT-PHILBERT-DU-PEUPLE,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49328,SAUMUR,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49339,SOULAIRE-ET-BOURG,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49341,SOUZAY-CHAMPIGNY,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49353,TRELAZE,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49358,TURQUANT,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49361,VARENNES-SUR-LOIRE,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49374,VILLEBERNIER,180,Par une crue à débordement lent de cours d'eau
45DREAL20130001,Angers - Authion - Saumur,,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49378,VIVY,180,Par une crue à débordement lent de cours d'eau
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50041,LA HAGUE,140,Inondation
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50041,LA HAGUE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50041,LA HAGUE,286,Par submersion marine
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50041,LA HAGUE,140,Inondation
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50041,LA HAGUE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50041,LA HAGUE,286,Par submersion marine
35DREAL20130003,ST MALO - BAIE DU MONT ST MICHEL,,26/11/2012,,20/02/2015,,,,50042,BEAUVOIR,286,Par submersion marine
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50129,CHERBOURG-EN-COTENTIN,140,Inondation
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50129,CHERBOURG-EN-COTENTIN,183,Par une crue torrentielle ou à montée rapide de cours d'eau
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50129,CHERBOURG-EN-COTENTIN,286,Par submersion marine
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50129,CHERBOURG-EN-COTENTIN,140,Inondation
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50129,CHERBOURG-EN-COTENTIN,183,Par une crue torrentielle ou à montée rapide de cours d'eau
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50129,CHERBOURG-EN-COTENTIN,286,Par submersion marine
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50294,MARTINVAST,140,Inondation
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50294,MARTINVAST,183,Par une crue torrentielle ou à montée rapide de cours d'eau
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50294,MARTINVAST,286,Par submersion marine
35DREAL20130003,ST MALO - BAIE DU MONT ST MICHEL,,26/11/2012,,20/02/2015,,,,50353,LE MONT-SAINT-MICHEL,286,Par submersion marine
35DREAL20130003,ST MALO - BAIE DU MONT ST MICHEL,,26/11/2012,,20/02/2015,,,,50410,PONTORSON,286,Par submersion marine
35DREAL20130003,ST MALO - BAIE DU MONT ST MICHEL,,26/11/2012,,20/02/2015,,,,50410,PONTORSON,286,Par submersion marine
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50599,TOLLEVAST,140,Inondation
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50599,TOLLEVAST,183,Par une crue torrentielle ou à montée rapide de cours d'eau
50DREAL20140001,CHERBOURG-OCTEVILLE,,26/11/2012,,,,,,50599,TOLLEVAST,286,Par submersion marine
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,51008,AMBRIERES,180,Par une crue à débordement lent de cours d'eau
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,51286,HAUTEVILLE,180,Par une crue à débordement lent de cours d'eau
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,51522,SAPIGNICOURT,180,Par une crue à débordement lent de cours d'eau
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,52045,BETTANCOURT-LA-FERREE,180,Par une crue à débordement lent de cours d'eau
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,52104,CHANCENAY,180,Par une crue à débordement lent de cours d'eau
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,52235,HALLIGNICOURT,180,Par une crue à débordement lent de cours d'eau
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,52267,LANEUVILLE-AU-PONT,180,Par une crue à débordement lent de cours d'eau
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,52327,MOESLAINS,180,Par une crue à débordement lent de cours d'eau
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,52448,SAINT-DIZIER,180,Par une crue à débordement lent de cours d'eau
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,52500,VALCOURT,180,Par une crue à débordement lent de cours d'eau
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,54022,ARNAVILLE,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54025,ART-SUR-MEURTHE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,54027,ATTON,130,Par ruissellement et coulée de boue
57DREAL20130005,Saint-Dié - Baccarat,,18/12/2012,,,,,06/11/2012,54038,AZERAILLES,130,Par ruissellement et coulée de boue
57DREAL20130005,Saint-Dié - Baccarat,,18/12/2012,,,,,06/11/2012,54039,BACCARAT,130,Par ruissellement et coulée de boue
57DREAL20130007,Pont Saint Vincent,,18/12/2012,,,,,06/11/2012,54043,BAINVILLE-SUR-MADON,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54045,BARBONVILLE,130,Par ruissellement et coulée de boue
57DREAL20130005,Saint-Dié - Baccarat,,18/12/2012,,,,,06/11/2012,54065,BERTRICHAMPS,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54076,BLAINVILLE-SUR-L'EAU,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,54079,BLENOD-LES-PONT-A-MOUSSON,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,54114,CHAMPEY-SUR-MOSELLE,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54115,CHAMPIGNEULLES,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54152,DAMELEVIERES,130,Par ruissellement et coulée de boue
57DREAL20130005,Saint-Dié - Baccarat,,18/12/2012,,,,,06/11/2012,54154,DENEUVRE,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54159,DOMBASLE-SUR-MEURTHE,130,Par ruissellement et coulée de boue
57DREAL20130005,Saint-Dié - Baccarat,,18/12/2012,,,,,06/11/2012,54199,FLIN,130,Par ruissellement et coulée de boue
57DREAL20130005,Saint-Dié - Baccarat,,18/12/2012,,,,,06/11/2012,54217,GELACOURT,130,Par ruissellement et coulée de boue
57DREAL20130005,Saint-Dié - Baccarat,,18/12/2012,,,,,06/11/2012,54229,GLONVILLE,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54274,JARVILLE-LA-MALGRANGE,130,Par ruissellement et coulée de boue
57DREAL20130005,Saint-Dié - Baccarat,,18/12/2012,,,,,06/11/2012,54287,LACHAPELLE,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54300,LANEUVEVILLE-DEVANT-NANCY,130,Par ruissellement et coulée de boue
57DREAL20130008,Longwy,,18/12/2012,,,,,06/11/2012,54321,LONGLAVILLE,130,Par ruissellement et coulée de boue
57DREAL20130008,Longwy,,18/12/2012,,,,,06/11/2012,54323,LONGWY,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,54332,MAIDIERES,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54339,MALZEVILLE,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54357,MAXEVILLE,130,Par ruissellement et coulée de boue
57DREAL20130007,Pont Saint Vincent,,18/12/2012,,,,,06/11/2012,54364,MEREVILLE,130,Par ruissellement et coulée de boue
57DREAL20130008,Longwy,,18/12/2012,,,,,06/11/2012,54382,MONT-SAINT-MARTIN,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54383,MONT-SUR-MEURTHE,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54395,NANCY,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,54415,PAGNY-SUR-MOSELLE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,54431,PONT-A-MOUSSON,130,Par ruissellement et coulée de boue
57DREAL20130007,Pont Saint Vincent,,18/12/2012,,,,,06/11/2012,54432,PONT-SAINT-VINCENT,130,Par ruissellement et coulée de boue
57DREAL20130008,Longwy,,18/12/2012,,,,,06/11/2012,54451,REHON,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54462,ROSIERES-AUX-SALINES,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54482,SAINT-MAX,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54483,SAINT-NICOLAS-DE-PORT,130,Par ruissellement et coulée de boue
57DREAL20130005,Saint-Dié - Baccarat,,18/12/2012,,,,,06/11/2012,54519,THIAVILLE-SUR-MEURTHE,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54526,TOMBLAINE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,54546,VANDIERES,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54549,VARANGEVILLE,130,Par ruissellement et coulée de boue
57DREAL20130003,Nancy-Damelevieres,,18/12/2012,,,,,06/11/2012,54565,VIGNEULLES,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,54589,VITTONVILLE,130,Par ruissellement et coulée de boue
52DREAL20140001,Saint Dizier,la Marne,27/11/2012,20/12/2013,,,,,55010,ANCERVILLE,180,Par une crue à débordement lent de cours d'eau
57DREAL20130001,Verdun,,18/12/2012,,,,,06/11/2012,55043,BELLEVILLE-SUR-MEUSE,130,Par ruissellement et coulée de boue
57DREAL20130001,Verdun,,18/12/2012,,,,,06/11/2012,55505,THIERVILLE-SUR-MEUSE,130,Par ruissellement et coulée de boue
57DREAL20130001,Verdun,,18/12/2012,,,,,06/11/2012,55545,VERDUN,130,Par ruissellement et coulée de boue
56DREAL20130002,VILAINE DE RENNES A REDON,,26/11/2012,25/07/2014,20/02/2015,12/05/2017,12/05/2017,06/11/2012,56194,RIEUX,180,Par une crue à débordement lent de cours d'eau
56DREAL20130002,VILAINE DE RENNES A REDON,,26/11/2012,25/07/2014,20/02/2015,12/05/2017,12/05/2017,06/11/2012,56223,SAINT-JEAN-LA-POTERIE,180,Par une crue à débordement lent de cours d'eau
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57021,ANCY-DORNOT,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57021,ANCY-DORNOT,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57026,APACH,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57028,ARGANCY,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57030,ARRY,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57032,ARS-SUR-MOSELLE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57039,AUGNY,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57043,AY-SUR-MOSELLE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57049,LE BAN-SAINT-MARTIN,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57062,BERG-SUR-MOSELLE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57067,BERTRANGE,130,Par ruissellement et coulée de boue
57DREAL20130006,Sarreguemines,,18/12/2012,,,,,06/11/2012,57091,BLIESBRUCK,130,Par ruissellement et coulée de boue
57DREAL20130006,Sarreguemines,,18/12/2012,,,,,06/11/2012,57092,BLIES-EBERSING,130,Par ruissellement et coulée de boue
57DREAL20130006,Sarreguemines,,18/12/2012,,,,,06/11/2012,57093,BLIES-GUERSVILLER,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57102,BOUSSE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57124,CATTENOM,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57142,CHIEULLES,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57152,CONTZ-LES-BAINS,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57153,CORNY-SUR-MOSELLE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57193,ENNERY,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57211,FEVES,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57221,FLORANGE,130,Par ruissellement et coulée de boue
57DREAL20130006,Sarreguemines,,18/12/2012,,,,,06/11/2012,57234,FRAUENBERG,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57245,GAVISSE,130,Par ruissellement et coulée de boue
57DREAL20130006,Sarreguemines,,18/12/2012,,,,,06/11/2012,57260,GROSBLIEDERSTROFF,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57269,GUENANGE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57283,HAGONDANGE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57287,BASSE-HAM,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57303,HAUCONCOURT,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57341,HUNTING,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57343,ILLANGE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57350,JOUY-AUX-ARCHES,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57352,JUSSY,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57370,KOENIGSMACKER,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57371,HAUTE-KONTZ,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57412,LONGEVILLE-LES-METZ,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57433,MAIZIERES-LES-METZ,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57437,MALLING,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57438,MALROY,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57441,MANOM,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57452,LA MAXE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57463,METZ,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57474,MONDELANGE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57480,MONTIGNY-LES-METZ,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57487,MOULINS-LES-METZ,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57511,NORROY-LE-VENEUR,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57515,NOVEANT-SUR-MOSELLE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57576,RETTEL,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57582,RICHEMONT,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57604,RUSTROFF,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57616,SAINT-JULIEN-LES-METZ,130,Par ruissellement et coulée de boue
57DREAL20130006,Sarreguemines,,18/12/2012,,,,,06/11/2012,57631,SARREGUEMINES,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57642,SCY-CHAZELLES,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57645,SEMECOURT,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57650,SIERCK-LES-BAINS,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57663,TALANGE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57666,TERVILLE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57671,THIMONVILLE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57683,UCKANGE,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57701,VAUX,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57751,WOIPPY,130,Par ruissellement et coulée de boue
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,,18/12/2012,,,,,06/11/2012,57757,YUTZ,130,Par ruissellement et coulée de boue
58DREAL20140001,TRI de Nevers,LB,26/11/2012,,,,,,58051,CHALLUY,180,Par une crue à débordement lent de cours d'eau
58DREAL20140001,TRI de Nevers,LB,26/11/2012,,,,,,58088,COULANGES-LES-NEVERS,180,Par une crue à débordement lent de cours d'eau
58DREAL20140001,TRI de Nevers,LB,26/11/2012,,,,,,58117,FOURCHAMBAULT,180,Par une crue à débordement lent de cours d'eau
58DREAL20140001,TRI de Nevers,LB,26/11/2012,,,,,,58160,MARZY,180,Par une crue à débordement lent de cours d'eau
58DREAL20140001,TRI de Nevers,LB,26/11/2012,,,,,,58194,NEVERS,180,Par une crue à débordement lent de cours d'eau
58DREAL20140001,TRI de Nevers,LB,26/11/2012,,,,,,58278,SERMOISE-SUR-LOIRE,180,Par une crue à débordement lent de cours d'eau
59DREAL20140003,TRI Valenciennes,,26/12/2012,10/12/2014,,,,,59002,ABSCON,140,Inondation
59DREAL20140003,TRI Valenciennes,,26/12/2012,10/12/2014,,,,,59002,ABSCON,180,Par une crue à débordement lent de cours d'eau
59DREAL20140004,TRI Douai,,26/12/2012,16/05/2014,10/12/2014,,,,59007,ANHIERS,140,Inondation
59DREAL20140004,TRI Douai,,26/12/2012,16/05/2014,10/12/2014,,,,59007,ANHIERS,180,Par une crue à débordement lent de cours d'eau
59DREAL20140004,TRI Douai,,26/12/2012,16/05/2014,10/12/2014,,,,59008,ANICHE,140,Inondation
59DREAL20140004,TRI Douai,,26/12/2012,16/05/2014,10/12/2014,,,,59008,ANICHE,180,Par une crue à débordement lent de cours d'eau
