id,type,geometry.type,geometry.coordinates,properties.idmutinvar,properties.idopendata,properties.datemut,properties.anneemut,properties.coddep,properties.libnatmut,properties.vefa,properties.valeurfonc,properties.nbcomm,properties.l_codinsee,properties.nbpar,properties.l_idpar,properties.nbparmut,properties.l_idparmut,properties.sterr,properties.nbvolmut,properties.nblocmut,properties.l_idlocmut,properties.sbati,properties.codtypbien,properties.libtypbien
3329481,Feature,MultiPolygon,"[[[[4.360657, 43.830538], [4.360648, 43.830556], [4.360634, 43.830587], [4.36062, 43.830619], [4.360608, 43.830649], [4.360694, 43.83067], [4.360705, 43.830647], [4.360785, 43.830695], [4.360536, 43.830889], [4.360417, 43.830813], [4.360273, 43.830721], [4.360166, 43.830652], [4.360198, 43.830635], [4.36027, 43.830598], [4.360273, 43.830596], [4.360359, 43.830542], [4.360441, 43.83049], [4.360657, 43.830538]]]]",837a6d3ad6e54349bf0142d3d5c8daa3,837a6d3ad6e54349bf0142d3d5c8daa3,2024-01-25,2024,30,Vente,False,117000.00,1,['30189'],1,['30189000EW0385'],0,,0.00,0,4,"['301890005059075_0', '301890005059076_0', '301890005059077_0', '301890005059078_0']",72.00,121,UN APPARTEMENT
3329486,Feature,MultiPolygon,"[[[[4.352395, 43.836584], [4.352382, 43.836578], [4.352341, 43.83656], [4.352242, 43.836518], [4.352217, 43.836507], [4.352199, 43.836499], [4.352153, 43.83648], [4.352158, 43.836469], [4.352168, 43.836449], [4.352144, 43.836443], [4.352093, 43.836439], [4.351977, 43.83643], [4.351942, 43.836428], [4.351882, 43.836427], [4.351889, 43.836412], [4.352067, 43.836411], [4.352187, 43.83641], [4.352201, 43.836383], [4.352215, 43.836359], [4.352225, 43.836339], [4.352227, 43.836335], [4.352252, 43.836298], [4.352301, 43.836322], [4.352354, 43.836348], [4.352424, 43.836382], [4.352424, 43.836383], [4.35249, 43.836414], [4.352544, 43.836438], [4.352562, 43.836447], [4.352605, 43.836464], [4.352655, 43.836486], [4.3527, 43.836506], [4.352786, 43.836545], [4.35287, 43.836582], [4.352959, 43.836622], [4.352843, 43.836778], [4.352622, 43.836682], [4.352607, 43.836675], [4.352577, 43.836662], [4.352562, 43.836656], [4.352444, 43.836605], [4.352395, 43.836584]]]]",541d0d1ce84689c75cae70a3bfdffdef,541d0d1ce84689c75cae70a3bfdffdef,2024-02-28,2024,30,Vente,False,53100.00,1,['30189'],1,['30189000EX1186'],0,,0.00,0,2,"['301890005062895_0', '301890005062896_0']",19.00,121,UN APPARTEMENT
3329500,Feature,MultiPolygon,"[[[[4.360983, 43.826149], [4.361102, 43.825827], [4.361136, 43.825733], [4.361182, 43.825749], [4.361258, 43.825775], [4.361286, 43.825785], [4.361348, 43.825806], [4.361406, 43.825826], [4.361486, 43.825854], [4.36153, 43.82587], [4.361512, 43.825895], [4.361494, 43.82592], [4.361433, 43.826015], [4.361402, 43.82606], [4.361287, 43.826237], [4.36117, 43.826415], [4.361112, 43.826395], [4.360908, 43.826402], [4.360838, 43.826377], [4.360983, 43.826149]]]]",edb1b9e5bff7e2fdd33a579267264fb6,edb1b9e5bff7e2fdd33a579267264fb6,2024-06-25,2024,30,Vente,False,35000.00,1,['30189'],1,['30189000ET0043'],0,,0.00,0,1,['301890005070302_0'],18.00,121,UN APPARTEMENT
3329532,Feature,MultiPolygon,"[[[[4.369213, 43.835414], [4.369154, 43.835463], [4.369031, 43.835564], [4.368982, 43.835605], [4.368867, 43.835699], [4.368795, 43.835757], [4.368644, 43.835663], [4.368499, 43.835572], [4.368963, 43.835204], [4.369213, 43.835414]]]]",5717b4e90d8a1eb1118a7e2ff0e71357,5717b4e90d8a1eb1118a7e2ff0e71357,2024-03-15,2024,30,Vente,False,165050.00,1,['30189'],1,['30189000HA0991'],0,,0.00,0,3,"['301890005063686_0', '301890005063687_0', '301890005063688_0']",51.00,121,UN APPARTEMENT
3329559,Feature,MultiPolygon,"[[[[4.355053, 43.827523], [4.355078, 43.827511], [4.355387, 43.827684], [4.355476, 43.827734], [4.355393, 43.82781], [4.355308, 43.827756], [4.355303, 43.827753], [4.355302, 43.827752], [4.355053, 43.827523]]]]",858779332889ee1df5cac40864cebe6e,858779332889ee1df5cac40864cebe6e,2024-05-31,2024,30,Vente,False,110000.00,1,['30189'],1,['30189000EW0525'],0,,0.00,0,4,"['301890005070549_0', '301890005070550_0', '301890005070551_0', '301890005070552_0']",55.00,122,DEUX APPARTEMENTS
3329583,Feature,MultiPolygon,"[[[[4.360764, 43.833792], [4.360585, 43.833705], [4.360509, 43.833669], [4.360471, 43.83365], [4.360761, 43.833211], [4.36088, 43.833243], [4.361005, 43.833276], [4.361394, 43.83338], [4.361327, 43.833653], [4.361283, 43.83376], [4.36122, 43.833915], [4.361187, 43.833906], [4.361013, 43.833857], [4.360767, 43.833789], [4.360764, 43.833792]]]]",e16ce5b63cb1762606eb0e16d5163c1a,e16ce5b63cb1762606eb0e16d5163c1a,2024-06-25,2024,30,Vente,False,255000.00,1,['30189'],1,['30189000EZ0476'],0,,0.00,0,3,"['301890005070341_0', '301890005070342_0', '301890005070343_0']",99.00,121,UN APPARTEMENT
3329585,Feature,MultiPolygon,"[[[[4.360163, 43.838587], [4.360187, 43.838581], [4.360201, 43.838563], [4.36028, 43.838543], [4.360286, 43.838589], [4.360182, 43.8386], [4.360152, 43.838657], [4.360129, 43.83865], [4.360163, 43.838587]]]]",4c704ce8b70982d2d5e5e26589b3d7a0,4c704ce8b70982d2d5e5e26589b3d7a0,2024-01-24,2024,30,Vente,False,15000.00,1,['30189'],1,['30189000EY0445'],0,,0.00,0,1,['301890005057780_0'],9.00,120,APPARTEMENT INDETERMINE
3329594,Feature,MultiPolygon,"[[[[4.359033, 43.830327], [4.359158, 43.830357], [4.359231, 43.830375], [4.359228, 43.830384], [4.359185, 43.830475], [4.359129, 43.830583], [4.359162, 43.830593], [4.35914, 43.83063], [4.359138, 43.830635], [4.359094, 43.830715], [4.358894, 43.830662], [4.358884, 43.830657], [4.358876, 43.830651], [4.358874, 43.830646], [4.358876, 43.83064], [4.359033, 43.830327]]]]",221e3f0b6e38fdb7532ee857f2fe6a4a,221e3f0b6e38fdb7532ee857f2fe6a4a,2024-03-11,2024,30,Vente,False,530000.00,1,['30189'],1,['30189000EW0687'],0,,0.00,0,2,"['301890005063868_0', '301890005063869_0']",208.00,121,UN APPARTEMENT
3329598,Feature,MultiPolygon,"[[[[4.364811, 43.8382], [4.364852, 43.838309], [4.364602, 43.838396], [4.364532, 43.838309], [4.364501, 43.838322], [4.364108, 43.838486], [4.364096, 43.838491], [4.364079, 43.838443], [4.364093, 43.838441], [4.36408, 43.838406], [4.364077, 43.838394], [4.364066, 43.838369], [4.364056, 43.838348], [4.364041, 43.838319], [4.364013, 43.838265], [4.36401, 43.838265], [4.36398, 43.838226], [4.364353, 43.838077], [4.364384, 43.838117], [4.364442, 43.838193], [4.364586, 43.838257], [4.364709, 43.838226], [4.364811, 43.8382]]]]",b317f985f9d9f9f1b455de54537199b0,b317f985f9d9f9f1b455de54537199b0,2024-02-20,2024,30,Vente,False,43000.00,1,['30189'],1,['30189000HA0005'],0,,0.00,0,2,"['301890005062090_0', '301890005062091_0']",69.00,14,ACTIVITE
3329613,Feature,MultiPolygon,"[[[[4.369048, 43.836107], [4.369321, 43.835779], [4.369375, 43.835794], [4.369382, 43.835779], [4.369521, 43.835816], [4.369599, 43.835837], [4.369596, 43.835845], [4.369664, 43.835869], [4.369797, 43.835914], [4.369804, 43.835905], [4.369879, 43.835969], [4.36986, 43.835974], [4.369794, 43.836074], [4.369728, 43.836176], [4.36962, 43.836342], [4.369211, 43.836174], [4.369048, 43.836107]]]]",79216c96ccff65bc0e2f971429d5d632,79216c96ccff65bc0e2f971429d5d632,2024-06-18,2024,30,Vente,False,25000.00,1,['30189'],1,['30189000HA1153'],0,,0.00,0,1,['301890005069427_0'],0.00,131,UNE DEPENDANCE
3329618,Feature,MultiPolygon,"[[[[4.368256, 43.838982], [4.36825, 43.839019], [4.3683, 43.839024], [4.368292, 43.839075], [4.36824, 43.839071], [4.368236, 43.839096], [4.368193, 43.839092], [4.368133, 43.839088], [4.368148, 43.838994], [4.368256, 43.838982]]]]",0f4dfff46bbfa2040bca14bd5038ff34,0f4dfff46bbfa2040bca14bd5038ff34,2024-02-29,2024,30,Vente,False,73000.00,1,['30189'],1,['30189000HA1260'],0,,0.00,0,5,"['301890005062964_0', '301890005062965_0', '301890005062966_0', '301890005062967_0', '301890005062968_0']",82.00,120,APPARTEMENT INDETERMINE
3329650,Feature,MultiPolygon,"[[[[4.356953, 43.83161], [4.356942, 43.831614], [4.356883, 43.831631], [4.356818, 43.831651], [4.356735, 43.831534], [4.356855, 43.831508], [4.356888, 43.831496], [4.356929, 43.831482], [4.356975, 43.831539], [4.356991, 43.831559], [4.357017, 43.831591], [4.356974, 43.831604], [4.35696, 43.831609], [4.356953, 43.83161]]]]",55afe4f51f0b5e4dfec64b6c0c2127b1,55afe4f51f0b5e4dfec64b6c0c2127b1,2024-06-19,2024,30,Vente,False,88000.00,1,['30189'],1,['30189000EX0670'],0,,0.00,0,1,['301890005069889_0'],65.00,121,UN APPARTEMENT
3329656,Feature,MultiPolygon,"[[[[4.357262, 43.833591], [4.357214, 43.833701], [4.357178, 43.83378], [4.357166, 43.833807], [4.357157, 43.833805], [4.357008, 43.833768], [4.356965, 43.833758], [4.356658, 43.833684], [4.356594, 43.833669], [4.356372, 43.833616], [4.356222, 43.833578], [4.356216, 43.833577], [4.356235, 43.833436], [4.35624, 43.833403], [4.356351, 43.833387], [4.356918, 43.833305], [4.356908, 43.833326], [4.357073, 43.833302], [4.356975, 43.833515], [4.35711, 43.833551], [4.357258, 43.83359], [4.357262, 43.833591]]]]",0e046479d76062c4d87f48471f060d5d,0e046479d76062c4d87f48471f060d5d,2024-06-28,2024,30,Vente,False,150000.00,1,['30189'],1,['30189000EX1384'],0,,0.00,0,4,"['301890005070107_0', '301890005070108_0', '301890005070109_0', '301890005070110_0']",48.00,121,UN APPARTEMENT
3329659,Feature,MultiPolygon,"[[[[4.35806, 43.822707], [4.358085, 43.822637], [4.358135, 43.8225], [4.358309, 43.822021], [4.359188, 43.82221], [4.359146, 43.822344], [4.359088, 43.822532], [4.359056, 43.822634], [4.35902, 43.822748], [4.358975, 43.822893], [4.35806, 43.822707]]]]",b505b3ec680f121ab188f47d2300c983,b505b3ec680f121ab188f47d2300c983,2024-04-29,2024,30,Vente,False,67000.00,1,['30189'],1,['30189000ET0308'],0,,0.00,0,2,"['301890005065266_0', '301890005065267_0']",27.00,121,UN APPARTEMENT
3329672,Feature,MultiPolygon,"[[[[4.363767, 43.826601], [4.363967, 43.826666], [4.364055, 43.826695], [4.364215, 43.826747], [4.364334, 43.826786], [4.364458, 43.826827], [4.364482, 43.826878], [4.364559, 43.826751], [4.364497, 43.826764], [4.364323, 43.826707], [4.364197, 43.826666], [4.364071, 43.826625], [4.363946, 43.826584], [4.363821, 43.826543], [4.363694, 43.826502], [4.36357, 43.826461], [4.363446, 43.826421], [4.363253, 43.826358], [4.36325, 43.826363], [4.363222, 43.826409], [4.363215, 43.82642], [4.363392, 43.826479], [4.363517, 43.826519], [4.363644, 43.826561], [4.363614, 43.826609], [4.363604, 43.826624], [4.363562, 43.826692], [4.363551, 43.826709], [4.363473, 43.826833], [4.363593, 43.826869], [4.363599, 43.826871], [4.36363, 43.826821], [4.363673, 43.826751], [4.363685, 43.826732], [4.363694, 43.826718], [4.363738, 43.826647], [4.363746, 43.826634], [4.363767, 43.826601]]]]",94097975d0424bcfa95448d9a53d0a58,94097975d0424bcfa95448d9a53d0a58,2024-04-30,2024,30,Vente,False,305000.00,1,['30189'],2,"['30189000ET0266', '30189000ET0268']",2,"['30189000ET0266', '30189000ET0268']",1307.00,0,1,['301890005066571_0'],111.00,111,UNE MAISON
3329709,Feature,MultiPolygon,"[[[[4.356125, 43.827145], [4.356009, 43.82725], [4.355924, 43.827329], [4.35583, 43.827276], [4.355775, 43.827245], [4.355746, 43.827229], [4.355704, 43.827206], [4.355665, 43.827185], [4.355588, 43.827257], [4.35556, 43.827222], [4.355764, 43.827032], [4.355825, 43.826975], [4.355893, 43.827014], [4.355942, 43.827042], [4.355946, 43.827043], [4.35597, 43.827057], [4.356125, 43.827145]]]]",879ce2557014c2e74600e1276a583399,879ce2557014c2e74600e1276a583399,2024-04-12,2024,30,Vente,False,112500.00,1,['30189'],1,['30189000EW0768'],0,,0.00,0,2,"['301890005065873_0', '301890005065874_0']",42.00,122,DEUX APPARTEMENTS
3329745,Feature,MultiPolygon,"[[[[4.367529, 43.839226], [4.367539, 43.839162], [4.367546, 43.839113], [4.367555, 43.839056], [4.367786, 43.839032], [4.367763, 43.839169], [4.367752, 43.839242], [4.367742, 43.839303], [4.367741, 43.839307], [4.367739, 43.839321], [4.36772, 43.839438], [4.367716, 43.839457], [4.367707, 43.839517], [4.367492, 43.839468], [4.367504, 43.83939], [4.367522, 43.839273], [4.367529, 43.839226]]]]",632b0ac48db1ba349cb5062bdf9da22c,632b0ac48db1ba349cb5062bdf9da22c,2024-03-15,2024,30,Vente,False,94000.00,1,['30189'],1,['30189000HA0632'],0,,0.00,0,3,"['301890005062938_0', '301890005062939_0', '301890005062940_0']",43.00,121,UN APPARTEMENT
3329749,Feature,MultiPolygon,"[[[[4.364894, 43.834228], [4.364827, 43.834305], [4.364674, 43.834244], [4.364733, 43.834164], [4.364894, 43.834228]]]]",ca5a3b4fad6033edcc8bf2e3eb0f61c6,ca5a3b4fad6033edcc8bf2e3eb0f61c6,2024-05-17,2024,30,Vente,False,144500.00,1,['30189'],1,['30189000EZ0309'],0,,0.00,0,1,['301890005067452_0'],58.00,121,UN APPARTEMENT
3329751,Feature,MultiPolygon,"[[[[4.356251, 43.835177], [4.356192, 43.83519], [4.356184, 43.835187], [4.35612, 43.835158], [4.355503, 43.834876], [4.355411, 43.834834], [4.355327, 43.834796], [4.355313, 43.83475], [4.355361, 43.834695], [4.355386, 43.834665], [4.35538, 43.834662], [4.355395, 43.834644], [4.355402, 43.834647], [4.355406, 43.834642], [4.355408, 43.834641], [4.355442, 43.834634], [4.355455, 43.834632], [4.35547, 43.834629], [4.355898, 43.83481], [4.355979, 43.834845], [4.356225, 43.834949], [4.356274, 43.83497], [4.356302, 43.834981], [4.356342, 43.834998], [4.356357, 43.835043], [4.356251, 43.835177]]]]",1e103a3b86d89bed0bd7f16b297ca350,1e103a3b86d89bed0bd7f16b297ca350,2024-04-08,2024,30,Vente,False,62500.00,1,['30189'],1,['30189000EX1407'],0,,0.00,0,2,"['301890005065079_0', '301890005065080_0']",26.00,14,ACTIVITE
3329780,Feature,MultiPolygon,"[[[[4.35679, 43.837178], [4.356581, 43.837055], [4.356664, 43.836984], [4.35667, 43.836982], [4.356713, 43.836981], [4.356869, 43.837075], [4.35679, 43.837178]]]]",8c81454100fceff6f80e3a8d99b09d00,8c81454100fceff6f80e3a8d99b09d00,2024-03-15,2024,30,Vente,False,3600000.00,1,['30189'],1,['30189000EY0097'],0,,0.00,1,0,,0.00,102,BATI - INDETERMINE : Vente avec volume(s)
3329812,Feature,MultiPolygon,"[[[[4.350289, 43.827711], [4.350327, 43.827701], [4.350345, 43.827697], [4.350377, 43.82769], [4.3504, 43.827685], [4.350432, 43.827679], [4.350466, 43.827672], [4.350489, 43.827668], [4.35052, 43.827662], [4.35055, 43.827657], [4.350589, 43.827643], [4.35059, 43.827642], [4.35061, 43.827636], [4.350659, 43.827618], [4.350687, 43.827565], [4.350688, 43.827563], [4.350744, 43.827583], [4.350782, 43.827596], [4.350809, 43.827605], [4.350829, 43.827612], [4.350858, 43.827622], [4.350848, 43.827639], [4.350819, 43.827687], [4.350788, 43.827742], [4.350755, 43.827797], [4.350667, 43.827945], [4.350642, 43.827941], [4.350615, 43.827937], [4.350588, 43.827933], [4.350562, 43.827929], [4.350595, 43.82787], [4.350488, 43.827824], [4.350426, 43.827797], [4.350418, 43.827793], [4.350383, 43.827778], [4.350297, 43.827741], [4.350289, 43.827711]]]]",cb00fd6776a51b01b9d5ab9717bac05b,cb00fd6776a51b01b9d5ab9717bac05b,2024-06-18,2024,30,Vente en l'état futur d'achèvement,True,485000.00,1,['30189'],1,['30189000EI0259'],0,,0.00,0,0,,0.00,101,BATI - INDETERMINE : Vefa sans descriptif
3329825,Feature,MultiPolygon,"[[[[4.351148, 43.827143], [4.35117, 43.827148], [4.351197, 43.827154], [4.351216, 43.827159], [4.351229, 43.827161], [4.351271, 43.827172], [4.351321, 43.827186], [4.351387, 43.827204], [4.35138, 43.827233], [4.351372, 43.827262], [4.351363, 43.827296], [4.351244, 43.827277], [4.351231, 43.827275], [4.351189, 43.827268], [4.351174, 43.827265], [4.351099, 43.827254], [4.351127, 43.82719], [4.351148, 43.827143]]]]",0a6d5f661a625d5204d66bd0d8f29704,0a6d5f661a625d5204d66bd0d8f29704,2024-06-28,2024,30,Vente,False,455000.00,1,['30189'],1,['30189000EI0269'],1,['30189000EI0269'],245.00,0,2,"['301890005070098_0', '301890005070099_0']",89.00,111,UNE MAISON
3329845,Feature,MultiPolygon,"[[[[4.351871, 43.82925], [4.352209, 43.829399], [4.352205, 43.829415], [4.352187, 43.829474], [4.352167, 43.829541], [4.352126, 43.829535], [4.352076, 43.829529], [4.352068, 43.829528], [4.352033, 43.829523], [4.351982, 43.829517], [4.351917, 43.829508], [4.351858, 43.829501], [4.351782, 43.829491], [4.35171, 43.829482], [4.351671, 43.829477], [4.351636, 43.829472], [4.35154, 43.829459], [4.35155, 43.829402], [4.351707, 43.829224], [4.351871, 43.82925]]]]",f02a2d6e93172b78af4b67075b6a95b0,f02a2d6e93172b78af4b67075b6a95b0,2024-03-12,2024,30,Vente,False,177000.00,1,['30189'],1,['30189000EI0632'],0,,0.00,0,2,"['301890005062266_0', '301890005062267_0']",68.00,121,UN APPARTEMENT
3329884,Feature,MultiPolygon,"[[[[4.359578, 43.829254], [4.359684, 43.829293], [4.359803, 43.829336], [4.359725, 43.829496], [4.359711, 43.829525], [4.359691, 43.829519], [4.35967, 43.829511], [4.359629, 43.829496], [4.359589, 43.82948], [4.359547, 43.829465], [4.359519, 43.829454], [4.359485, 43.829441], [4.359571, 43.829268], [4.359578, 43.829254]]]]",cd3a786ee97eac83e06a33aa0b65e75c,cd3a786ee97eac83e06a33aa0b65e75c,2024-01-16,2024,30,Vente,False,160000.00,1,['30189'],1,['30189000EW0419'],0,,0.00,0,4,"['301890005057640_0', '301890005057641_0', '301890005057642_0', '301890005057643_0']",82.00,121,UN APPARTEMENT
3329901,Feature,MultiPolygon,"[[[[4.370446, 43.826967], [4.370424, 43.826997], [4.370389, 43.827047], [4.370388, 43.827051], [4.370374, 43.82707], [4.370369, 43.827074], [4.370325, 43.827134], [4.369978, 43.827028], [4.369919, 43.82701], [4.36989, 43.827001], [4.369914, 43.826963], [4.369998, 43.826822], [4.370031, 43.826833], [4.370118, 43.826861], [4.370398, 43.826951], [4.37041, 43.826955], [4.370446, 43.826967]]]]",625088e67b8d06165ad01b6589cc30ed,625088e67b8d06165ad01b6589cc30ed,2024-01-12,2024,30,Vente,False,117500.00,1,['30189'],1,['30189000HK0069'],0,,0.00,0,2,"['301890005058415_0', '301890005058416_0']",71.00,121,UN APPARTEMENT
3329931,Feature,MultiPolygon,"[[[[4.352546, 43.832426], [4.352495, 43.832603], [4.352541, 43.832609], [4.352518, 43.832687], [4.352169, 43.832708], [4.352188, 43.832639], [4.35221, 43.832561], [4.352239, 43.832456], [4.352277, 43.832461], [4.352291, 43.83241], [4.35245, 43.832433], [4.35247, 43.832435], [4.352491, 43.832434], [4.352524, 43.832433], [4.352546, 43.832426]]]]",9d8128546efcb4693525e8a9faf28941,9d8128546efcb4693525e8a9faf28941,2024-01-11,2024,30,Vente,False,192800.00,1,['30189'],1,['30189000EX0962'],0,,0.00,0,2,"['301890005057672_0', '301890005057673_0']",85.00,121,UN APPARTEMENT
3329935,Feature,MultiPolygon,"[[[[4.356251, 43.835177], [4.356192, 43.83519], [4.356184, 43.835187], [4.35612, 43.835158], [4.355503, 43.834876], [4.355411, 43.834834], [4.355327, 43.834796], [4.355313, 43.83475], [4.355361, 43.834695], [4.355386, 43.834665], [4.35538, 43.834662], [4.355395, 43.834644], [4.355402, 43.834647], [4.355406, 43.834642], [4.355408, 43.834641], [4.355442, 43.834634], [4.355455, 43.834632], [4.35547, 43.834629], [4.355898, 43.83481], [4.355979, 43.834845], [4.356225, 43.834949], [4.356274, 43.83497], [4.356302, 43.834981], [4.356342, 43.834998], [4.356357, 43.835043], [4.356251, 43.835177]]]]",07e5525291b856e1b3189888748962ac,07e5525291b856e1b3189888748962ac,2024-03-26,2024,30,Vente,False,270000.00,1,['30189'],1,['30189000EX1407'],0,,0.00,0,2,"['301890005064149_0', '301890005064150_0']",104.00,121,UN APPARTEMENT
3329949,Feature,MultiPolygon,"[[[[4.349284, 43.826205], [4.349368, 43.826182], [4.349448, 43.826161], [4.349464, 43.826157], [4.349507, 43.826146], [4.349516, 43.826145], [4.349577, 43.826146], [4.349641, 43.826148], [4.349692, 43.82615], [4.349797, 43.826159], [4.349871, 43.826167], [4.349904, 43.826169], [4.349937, 43.82617], [4.349979, 43.826171], [4.350006, 43.826172], [4.35004, 43.826173], [4.350061, 43.826174], [4.350092, 43.826175], [4.350108, 43.826176], [4.350128, 43.826178], [4.350168, 43.826183], [4.350286, 43.826195], [4.350375, 43.826179], [4.350456, 43.826165], [4.350532, 43.826128], [4.35055, 43.826089], [4.350625, 43.826104], [4.350589, 43.826207], [4.350581, 43.826227], [4.350574, 43.826245], [4.35057, 43.826256], [4.350464, 43.826303], [4.350407, 43.826331], [4.350404, 43.826333], [4.350374, 43.826352], [4.350321, 43.826385], [4.350229, 43.826443], [4.350162, 43.826486], [4.350099, 43.826545], [4.350103, 43.826546], [4.350036, 43.826627], [4.349999, 43.826671], [4.350104, 43.826773], [4.350242, 43.826908], [4.350213, 43.826927], [4.350207, 43.826931], [4.350181, 43.82695], [4.350164, 43.826962], [4.350139, 43.826978], [4.350135, 43.826979], [4.349905, 43.826745], [4.349899, 43.82674], [4.349878, 43.826742], [4.349834, 43.826749], [4.349807, 43.826754], [4.349778, 43.826759], [4.349755, 43.826762], [4.34974, 43.826765], [4.349721, 43.826768], [4.349704, 43.826771], [4.349689, 43.826774], [4.349677, 43.826775], [4.349665, 43.826777], [4.349657, 43.826776], [4.349649, 43.826775], [4.349642, 43.826774], [4.349633, 43.826772], [4.349619, 43.826765], [4.349615, 43.826761], [4.349609, 43.826753], [4.349605, 43.826741], [4.349604, 43.826731], [4.349604, 43.826726], [4.34951, 43.826724], [4.349432, 43.826723], [4.349433, 43.826687], [4.349139, 43.826678], [4.349108, 43.826677], [4.349109, 43.826674], [4.349126, 43.826638], [4.349138, 43.826611], [4.349144, 43.826596], [4.349146, 43.826556], [4.349146, 43.826549], [4.349144, 43.826527], [4.349141, 43.826512], [4.349137, 43.826498], [4.349132, 43.826484], [4.349125, 43.826467], [4.349119, 43.826451], [4.349112, 43.826437], [4.349107, 43.826428], [4.349099, 43.826411], [4.349088, 43.826392], [4.34908, 43.82638], [4.349071, 43.826365], [4.349068, 43.826358], [4.349062, 43.82635], [4.349058, 43.826343], [4.349055, 43.826336], [4.349053, 43.826331], [4.349051, 43.826324], [4.349048, 43.826316], [4.349046, 43.826307], [4.349044, 43.826302], [4.349044, 43.826299], [4.349043, 43.826291], [4.349042, 43.826281], [4.349042, 43.826275], [4.349042, 43.82627], [4.349042, 43.826263], [4.349042, 43.826257], [4.349043, 43.826255], [4.349045, 43.826248], [4.349049, 43.82623], [4.349053, 43.826204], [4.349057, 43.826184], [4.349063, 43.826157], [4.34911, 43.826167], [4.349114, 43.826168], [4.349146, 43.826175], [4.349187, 43.826184], [4.349213, 43.826191], [4.349239, 43.826196], [4.34928, 43.826206], [4.349284, 43.826205]]]]",5bddbb27ce2f3d44ef808e7743d1f496,5bddbb27ce2f3d44ef808e7743d1f496,2024-02-28,2024,30,Vente,False,15000.00,1,['30189'],1,['30189000EI0793'],0,,0.00,0,1,['301890005062248_0'],0.00,131,UNE DEPENDANCE
3329953,Feature,MultiPolygon,"[[[[4.369802, 43.838661], [4.369795, 43.838538], [4.369793, 43.838506], [4.369884, 43.837806], [4.369824, 43.8378], [4.369636, 43.837782], [4.369771, 43.837347], [4.369806, 43.837352], [4.369822, 43.837299], [4.369937, 43.837301], [4.369956, 43.837242], [4.370001, 43.837103], [4.37026, 43.837072], [4.370253, 43.837096], [4.370182, 43.837322], [4.370176, 43.837342], [4.370154, 43.837412], [4.370152, 43.837418], [4.370344, 43.837437], [4.370373, 43.83744], [4.370486, 43.837451], [4.370475, 43.837504], [4.370442, 43.837671], [4.370409, 43.837831], [4.370307, 43.838334], [4.370267, 43.838531], [4.370234, 43.838696], [4.370005, 43.838718], [4.369939, 43.838725], [4.369806, 43.838737], [4.369802, 43.838661]]]]",594eeb265d82edf7876d14191ba5e827,594eeb265d82edf7876d14191ba5e827,2024-04-18,2024,30,Vente,False,75000.00,1,['30189'],1,['30189000HA0741'],0,,0.00,0,2,"['301890005066374_0', '301890005066375_0']",56.00,121,UN APPARTEMENT
3329965,Feature,MultiPolygon,"[[[[4.363012, 43.839551], [4.36297, 43.839556], [4.362958, 43.839557], [4.362826, 43.839571], [4.362777, 43.839401], [4.362958, 43.839367], [4.362984, 43.839454], [4.362999, 43.839508], [4.363012, 43.839551]]]]",7c2b845bd541e6ee97d91d896739dca3,7c2b845bd541e6ee97d91d896739dca3,2024-01-30,2024,30,Vente,False,95800.00,1,['30189'],1,['30189000DO0823'],0,,0.00,0,1,['301890005058026_0'],33.00,121,UN APPARTEMENT
3329989,Feature,MultiPolygon,"[[[[4.351871, 43.82925], [4.352209, 43.829399], [4.352205, 43.829415], [4.352187, 43.829474], [4.352167, 43.829541], [4.352126, 43.829535], [4.352076, 43.829529], [4.352068, 43.829528], [4.352033, 43.829523], [4.351982, 43.829517], [4.351917, 43.829508], [4.351858, 43.829501], [4.351782, 43.829491], [4.35171, 43.829482], [4.351671, 43.829477], [4.351636, 43.829472], [4.35154, 43.829459], [4.35155, 43.829402], [4.351707, 43.829224], [4.351871, 43.82925]]]]",2f220c42d90e0231fb000638dc854db4,2f220c42d90e0231fb000638dc854db4,2024-03-12,2024,30,Vente,False,125000.00,1,['30189'],1,['30189000EI0632'],0,,0.00,0,2,"['301890005062272_0', '301890005062273_0']",51.00,121,UN APPARTEMENT
